item_id,domain,rasch_b,pvalue,point_biserial
NCX0557,Management of Care,-0.07765715,0.5065714285714286,0.4086265395888129
NCX0558,Management of Care,-0.163468803,0.5361428571428571,0.4239400230005569
NCX0559,Management of Care,-0.885244171,0.669,0.3969855273515249
NCX0560,Management of Care,-0.718044046,0.6332857142857143,0.3954814634182577
NCX0561,Management of Care,0.5223360408374651,0.3992857142857143,0.4041379328884382
NCX0562,Management of Care,-1.232571524,0.7478571428571429,0.3731860600758924
NCX0563,Management of Care,0.3361190625157078,0.4174285714285714,0.3965711996819902
NCX0564,Management of Care,0.7787409609807038,0.3434285714285714,0.3975487137504942
NCX0565,Management of Care,-0.625115034,0.6247142857142857,0.4077135602400939
NCX0566,Management of Care,0.7636093881859042,0.3437142857142857,0.3932112817483313
NCX0567,Management of Care,0.7497212436243433,0.3367142857142857,0.3705415743553583
NCX0568,Management of Care,-0.052502573,0.507,0.4222921575785038
NCX0569,Management of Care,0.3432856676482679,0.4331428571428572,0.4148950759128265
NCX0570,Management of Care,-1.275630181,0.7448571428571429,0.3736432954870094
NCX0571,Management of Care,1.389331485168971,0.2361428571428572,0.3668017849641927
NCX0572,Management of Care,-0.544372138,0.6098571428571429,0.3984903605598763
NCX0573,Management of Care,-1.972698122,0.838,0.3126519660135252
NCX0574,Management of Care,-1.008497608,0.6991428571428572,0.3796039031801231
NCX0575,Management of Care,-0.78143801,0.658,0.4020765283602443
NCX0576,Management of Care,0.6380346963983689,0.3648571428571429,0.391869097
NCX0577,Management of Care,0.124177665,0.4752857142857143,0.4268521336979337
NCX0578,Management of Care,0.7628322257246413,0.3462857142857143,0.4099272381732315
NCX0579,Management of Care,-0.40802816,0.5848571428571429,0.4136785588016219
NCX0580,Management of Care,0.7150149015894114,0.3421428571428571,0.4052270217311227
NCX0581,Management of Care,-1.722623848,0.8131428571428572,0.3487654993961881
NCX0582,Management of Care,0.056380316,0.4851428571428572,0.4222073698520166
NCX0583,Management of Care,-0.250070406,0.5524285714285714,0.4155206335037049
NCX0584,Management of Care,-1.349559628,0.7442857142857143,0.3710967205908604
NCX0585,Management of Care,0.6513387698870126,0.3681428571428572,0.4087731565155783
NCX0586,Management of Care,-1.319905285,0.7517142857142857,0.3804845548520296
NCX0587,Management of Care,-0.702281521,0.6357142857142857,0.3984186530755529
NCX0588,Management of Care,1.499270620909503,0.22,0.3493253738873326
NCX0589,Management of Care,-1.769080758,0.8122857142857143,0.3418635912065205
NCX0590,Management of Care,0.4480577463993364,0.4062857142857143,0.4133999966964288
NCX0591,Management of Care,-1.795080187,0.816,0.3362844330549515
NCX0592,Management of Care,-0.212010469,0.5435714285714286,0.4168813114761963
NCX0593,Management of Care,-0.858064315,0.6591428571428571,0.4038566042143563
NCX0594,Management of Care,-1.968789797,0.8467142857142858,0.3025158794516297
NCX0595,Management of Care,-1.077593376,0.707,0.3867765851375194
NCX0596,Management of Care,2.004644197904671,0.1568571428571429,0.2996531461766464
NCX0597,Management of Care,1.323121532378566,0.2471428571428571,0.3590872462806987
NCX0598,Management of Care,0.6241628640762803,0.3644285714285714,0.3893601658932533
NCX0599,Management of Care,0.5251443185120014,0.3931428571428571,0.4069413465031939
NCX0600,Management of Care,0.1033952398465444,0.48,0.4236924305149055
NCX0601,Management of Care,1.574760824983786,0.2012857142857143,0.3454639274184181
NCX0602,Management of Care,-1.563515364,0.784,0.359283853
NCX0603,Management of Care,-1.324643433,0.7464285714285714,0.360719436
NCX0604,Management of Care,0.115390279,0.4677142857142857,0.4167074401559457
NCX0605,Management of Care,-1.186460074,0.7225714285714285,0.379252507
NCX0606,Management of Care,-1.269703758,0.7355714285714285,0.383788766
NCX0607,Management of Care,0.005124337,0.4944285714285714,0.4178121007149396
NCX0608,Management of Care,-1.267177436,0.7374285714285714,0.3748639341805858
NCX0609,Management of Care,0.2370504923130114,0.449,0.4186965583306745
NCX0610,Management of Care,0.5538598439050435,0.3867142857142857,0.4010584992215418
NCX0611,Management of Care,1.025996361919621,0.2971428571428572,0.3760517264844976
NCX0612,Management of Care,0.4423390580720773,0.4118571428571429,0.4211398420846777
NCX0613,Management of Care,-0.302563628,0.5622857142857143,0.3979242748302725
NCX0614,Management of Care,-0.229305561,0.5472857142857143,0.4129535671677483
NCX0615,Management of Care,0.963518594,0.3144285714285714,0.3900622469550066
NCX0616,Management of Care,-0.67758302,0.6342857142857142,0.4021337860067891
NCX0617,Management of Care,0.4465780424873217,0.4137142857142857,0.4277810341913328
NCX0618,Management of Care,0.2733277696085127,0.4365714285714286,0.4085839792125022
NCX0619,Management of Care,0.5555115575805409,0.3877142857142857,0.4080277285556221
NCX0620,Management of Care,0.5320549635759766,0.3874285714285715,0.4128363603784174
NCX0621,Management of Care,0.4073189550949697,0.411,0.4076959707285919
NCX0622,Management of Care,-0.645318674,0.6335714285714286,0.4076238519395454
NCX0623,Management of Care,0.5546310733799756,0.3865714285714286,0.4144558350301017
NCX0624,Management of Care,1.422874270926066,0.2267142857142857,0.35286691
NCX0625,Management of Care,1.622549911395507,0.2062857142857143,0.340052569
NCX0626,Management of Care,-1.185111004,0.7227142857142858,0.3839188652999789
NCX0627,Management of Care,0.2819284626313689,0.444,0.3953177831559833
NCX0628,Management of Care,0.7108331208297125,0.3517142857142857,0.3930032284339029
NCX0629,Management of Care,-0.519791309,0.599,0.4069147544953949
NCX0630,Management of Care,-0.973833842,0.6934285714285714,0.3897948186753745
NCX0631,Management of Care,-0.802586244,0.6461428571428571,0.4188155303486174
NCX0632,Management of Care,-0.58429197,0.6211428571428571,0.398187863
NCX0633,Management of Care,-0.73248206,0.6418571428571429,0.4047922935837781
NCX0634,Management of Care,-1.450305146,0.7792857142857142,0.3592282542220266
NCX0635,Management of Care,-0.319404392,0.5587142857142857,0.4054704970425805
NCX0636,Management of Care,-0.824697457,0.6644285714285715,0.3923268127162727
NCX0637,Management of Care,-0.551068064,0.6072857142857143,0.4045884401182285
NCX0638,Management of Care,0.8786617887661492,0.3321428571428571,0.4148230607387526
NCX0639,Management of Care,-0.316529725,0.5585714285714286,0.42205697
NCX0640,Pharmacological Therapies,-0.051930538,0.4968571428571428,0.4208220294378714
NCX0641,Pharmacological Therapies,-1.616939645,0.7875714285714286,0.3717158857353682
NCX0642,Pharmacological Therapies,0.1986358905584627,0.4651428571428571,0.4190735646369936
NCX0643,Pharmacological Therapies,0.5247871859497032,0.4007142857142857,0.4069634258434794
NCX0644,Pharmacological Therapies,-1.640968887,0.7961428571428572,0.3380022699733422
NCX0645,Pharmacological Therapies,1.062330455093749,0.2951428571428572,0.388625428
NCX0646,Pharmacological Therapies,-0.039493747,0.5137142857142857,0.4238929178337858
NCX0647,Pharmacological Therapies,-0.359475553,0.5728571428571428,0.4061428169161225
NCX0648,Pharmacological Therapies,0.1496867136216819,0.462,0.4161367387166991
NCX0649,Pharmacological Therapies,1.301272022679969,0.249,0.37751421
NCX0650,Pharmacological Therapies,0.4474014118639008,0.4117142857142857,0.4090067845737293
NCX0651,Pharmacological Therapies,-0.589339289,0.622,0.394837965
NCX0652,Pharmacological Therapies,-0.45401189,0.5985714285714285,0.3923223469609317
NCX0653,Pharmacological Therapies,-2.094153194,0.858,0.3073101800588725
NCX0654,Pharmacological Therapies,-0.754680094,0.6522857142857142,0.3930131975188748
NCX0655,Pharmacological Therapies,-1.264458064,0.7462857142857143,0.3588184744027196
NCX0656,Pharmacological Therapies,0.2293553191012392,0.4555714285714286,0.4078581489746913
NCX0657,Pharmacological Therapies,-1.079534937,0.7134285714285714,0.3740751906582835
NCX0658,Pharmacological Therapies,1.035822617835938,0.3012857142857143,0.3835992537930034
NCX0659,Pharmacological Therapies,1.766306343904316,0.182,0.3370441945785139
NCX0660,Pharmacological Therapies,-0.358910819,0.5634285714285714,0.4062348191268364
NCX0661,Pharmacological Therapies,-0.287837686,0.5651428571428572,0.4193142187895621
NCX0662,Pharmacological Therapies,0.8228410472187461,0.3312857142857143,0.3999076197568735
NCX0663,Pharmacological Therapies,-1.328524008,0.7562857142857143,0.3735885729390457
NCX0664,Pharmacological Therapies,0.6706367363413708,0.3674285714285714,0.4063269259210525
NCX0665,Pharmacological Therapies,0.6416453556219175,0.372,0.4110384658365039
NCX0666,Pharmacological Therapies,0.5720079197661684,0.3847142857142857,0.4132783521454916
NCX0667,Pharmacological Therapies,0.6230733450649825,0.3655714285714285,0.3965123589642572
NCX0668,Pharmacological Therapies,1.474258669602396,0.2241428571428571,0.3432587738289119
NCX0669,Pharmacological Therapies,0.3748199241773103,0.4135714285714286,0.4092497171024962
NCX0670,Pharmacological Therapies,0.8850037937774358,0.3268571428571428,0.3795689076424407
NCX0671,Pharmacological Therapies,2.378761422858409,0.1201428571428571,0.2781409000694582
NCX0672,Pharmacological Therapies,1.041466746898691,0.2857142857142857,0.3863242864850034
NCX0673,Pharmacological Therapies,-0.761346294,0.6565714285714286,0.3940104267147684
NCX0674,Pharmacological Therapies,0.2014350079805271,0.4485714285714286,0.4184898777681283
NCX0675,Pharmacological Therapies,-1.823378056,0.8161428571428572,0.3247267941654408
NCX0676,Pharmacological Therapies,-1.210226286,0.7315714285714285,0.3879837725968564
NCX0677,Pharmacological Therapies,-0.488065534,0.6098571428571429,0.4072329923398513
NCX0678,Pharmacological Therapies,-2.002935283,0.8514285714285714,0.315520816
NCX0679,Pharmacological Therapies,-0.115333299,0.5191428571428571,0.4287333000651903
NCX0680,Pharmacological Therapies,-0.136755286,0.5271428571428571,0.4164813665738629
NCX0681,Pharmacological Therapies,1.344160869960479,0.2408571428571429,0.3781204106351382
NCX0682,Pharmacological Therapies,0.5231561862822243,0.3942857142857143,0.3889969794112598
NCX0683,Pharmacological Therapies,-0.078146556,0.517,0.4165025350575657
NCX0684,Pharmacological Therapies,0.2333562571497182,0.4515714285714286,0.4166684837860467
NCX0685,Pharmacological Therapies,0.8621200043560479,0.3297142857142857,0.4104526154195567
NCX0686,Pharmacological Therapies,0.4098133652154069,0.4222857142857143,0.4227801566536845
NCX0687,Pharmacological Therapies,0.005149081,0.5005714285714286,0.4193936549327485
NCX0688,Pharmacological Therapies,0.3189715359166123,0.4298571428571429,0.4206318746892506
NCX0689,Pharmacological Therapies,-1.123057963,0.7172857142857143,0.3780043844150791
NCX0690,Pharmacological Therapies,-0.686458635,0.6325714285714286,0.4000894112828914
NCX0691,Pharmacological Therapies,-1.778345337,0.8158571428571428,0.3290351507283251
NCX0692,Pharmacological Therapies,-0.204586537,0.5461428571428572,0.41848273
NCX0693,Pharmacological Therapies,0.016178837,0.4967142857142857,0.4098161003138234
NCX0694,Pharmacological Therapies,0.2292565164659757,0.4501428571428571,0.3999757276474273
NCX0695,Pharmacological Therapies,0.6105162946964855,0.3825714285714286,0.4145038557590978
NCX0696,Pharmacological Therapies,-0.69098744,0.6274285714285714,0.4009721676572054
NCX0697,Pharmacological Therapies,-1.216113034,0.7335714285714285,0.3754592327336466
NCX0698,Pharmacological Therapies,0.5370530795579151,0.3884285714285714,0.4225183894533643
NCX0699,Pharmacological Therapies,0.056857148,0.4955714285714286,0.4264293712015937
NCX0700,Pharmacological Therapies,-0.503468029,0.6092857142857143,0.4007053674939954
NCX0701,Pharmacological Therapies,-0.957799296,0.681,0.3881332100788187
NCX0702,Pharmacological Therapies,-0.785726081,0.6511428571428571,0.3900591680917264
NCX0703,Pharmacological Therapies,1.666095810354724,0.2002857142857143,0.3489813404173215
NCX0704,Pharmacological Therapies,-1.254194349,0.7338571428571429,0.3800914744173395
NCX0705,Pharmacological Therapies,-1.48439818,0.7744285714285715,0.3579483517506228
NCX0706,Pharmacological Therapies,-0.290152074,0.551,0.4004254081154932
NCX0707,Pharmacological Therapies,-1.007798362,0.6977142857142857,0.3839681692159561
NCX0708,Pharmacological Therapies,-0.847214675,0.669,0.4009597802926841
NCX0709,Pharmacological Therapies,0.6787732207913059,0.359,0.3865816948611275
NCX0710,Pharmacological Therapies,-0.595942908,0.6198571428571429,0.4031000138792082
NCX0711,Pharmacological Therapies,-1.697942248,0.8094285714285714,0.3545973613416965
NCX0712,Pharmacological Therapies,-0.233130183,0.5505714285714286,0.4035817517118736
NCX0713,Pharmacological Therapies,-0.294553237,0.5564285714285714,0.40144376
NCX0714,Pharmacological Therapies,0.1134060673815596,0.4794285714285714,0.4207420200963269
NCX0715,Pharmacological Therapies,-0.87695631,0.6682857142857143,0.399755247
NCX0716,Pharmacological Therapies,-1.260480485,0.7308571428571429,0.3882683528386871
NCX0717,Pharmacological Therapies,-0.204545074,0.5395714285714286,0.4269908361069586
NCX0718,Pharmacological Therapies,-1.20184066,0.7307142857142858,0.3687453911001328
NCX0719,Pharmacological Therapies,-0.227165739,0.5441428571428572,0.4086495757334427
NCX0720,Pharmacological Therapies,-0.25642931,0.558,0.4306815071349974
NCX0721,Pharmacological Therapies,0.2633046020009818,0.4432857142857143,0.4074170968968674
NCX0722,Pharmacological Therapies,1.134936729812519,0.2761428571428571,0.3721460193263261
NCX0723,Pharmacological Therapies,-0.99674558,0.699,0.3941674438066592
NCX0724,Pharmacological Therapies,0.940700881,0.3081428571428572,0.3814102276255163
NCX0725,Pharmacological Therapies,1.497652575736273,0.2157142857142857,0.3626846494724888
NCX0726,Pharmacological Therapies,1.773783209816802,0.1885714285714286,0.3400559374344719
NCX0727,Pharmacological Therapies,-0.402591495,0.5777142857142857,0.4186702704777516
NCX0728,Pharmacological Therapies,0.5853880832895791,0.3861428571428571,0.4272840369102707
NCX0729,Pharmacological Therapies,0.8522977837346969,0.327,0.3955106054089204
NCX0730,Pharmacological Therapies,-1.080792788,0.7115714285714285,0.3802091661649283
NCX0731,Pharmacological Therapies,1.235595091744688,0.2554285714285714,0.3617733335253606
NCX0732,Pharmacological Therapies,-2.083226918,0.858,0.2974756760907615
NCX0733,Pharmacological Therapies,0.929680808,0.3125714285714286,0.3900848251523357
NCX0734,Pharmacological Therapies,-0.674562684,0.6288571428571429,0.4131129889796084
NCX0735,Pharmacological Therapies,-1.0373427,0.7074285714285714,0.3913967721535938
NCX0736,Pharmacological Therapies,0.1943845424210138,0.454,0.4117780739557345
NCX0737,Pharmacological Therapies,1.041959552811106,0.2912857142857143,0.3622972846850474
NCX0738,Pharmacological Therapies,-0.07943589,0.5061428571428571,0.4147582311423073
NCX0739,Pharmacological Therapies,0.6436248240513371,0.3631428571428572,0.4014279591585244
NCX0740,Pharmacological Therapies,-1.724237091,0.8025714285714286,0.3467341422932264
NCX0741,Pharmacological Therapies,-1.339497204,0.7532857142857143,0.3641873848498025
NCX0742,Pharmacological Therapies,0.2730159464932594,0.4424285714285714,0.4029703510445791
NCX0743,Pharmacological Therapies,-0.35451161,0.5707142857142857,0.4159129063337177
NCX0744,Pharmacological Therapies,1.376502815,0.2232857142857143,0.3397795198322786
NCX0745,Pharmacological Therapies,-0.115780616,0.5185714285714286,0.4188644515006803
NCX0746,Pharmacological Therapies,-1.711865331,0.8064285714285714,0.343699605
NCX0747,Pharmacological Therapies,0.083034241,0.4838571428571429,0.4149044127822313
NCX0748,Pharmacological Therapies,-2.055216563,0.8514285714285714,0.3012327404570844
NCX0749,Pharmacological Therapies,-2.526497314,0.8932857142857142,0.2670512533255588
NCX0750,Pharmacological Therapies,-0.006641564,0.4824285714285714,0.4082278071562303
NCX0751,Pharmacological Therapies,-1.282606671,0.7417142857142857,0.3673302772315286
NCX0752,Pharmacological Therapies,-0.805795919,0.6575714285714286,0.4120985479834196
NCX0753,Pharmacological Therapies,-0.219683068,0.5378571428571428,0.4175096600991179
NCX0754,Pharmacological Therapies,1.391316071302819,0.2371428571428572,0.3548007070263079
NCX0755,Pharmacological Therapies,0.1528838227522223,0.4577142857142857,0.4318044328280664
NCX0756,Pharmacological Therapies,-0.774451812,0.6502857142857142,0.3996590622272388
NCX0757,Pharmacological Therapies,0.2326380480374093,0.4615714285714286,0.4245909964255354
NCX0758,Pharmacological Therapies,0.3615422463535926,0.4372857142857143,0.4148285590938227
NCX0759,Pharmacological Therapies,0.4625184856930699,0.3998571428571429,0.3937287075842446
NCX0760,Pharmacological Therapies,-1.029254874,0.7042857142857143,0.4025675263087352
NCX0761,Pharmacological Therapies,-0.157300867,0.5308571428571428,0.4115655536201702
NCX0762,Pharmacological Therapies,0.8688441386327489,0.3221428571428571,0.3834865909359571
NCX0763,Pharmacological Therapies,-3.204253572,0.944,0.219762647
NCX0764,Pharmacological Therapies,-1.262241283,0.7491428571428571,0.3786857683770604
NCX0765,Pharmacological Therapies,-1.291358932,0.744,0.4004282554077587
NCX0766,Pharmacological Therapies,-1.028930363,0.6968571428571428,0.3812990599169934
NCX0767,Pharmacological Therapies,0.4810842924539016,0.3902857142857143,0.4088580490924283
NCX0768,Pharmacological Therapies,1.922717653411675,0.1641428571428571,0.3161344441941565
NCX0769,Pharmacological Therapies,-1.692593507,0.8008571428571428,0.3214267148462835
NCX0770,Pharmacological Therapies,0.1782824463572982,0.4674285714285714,0.4225533341189428
NCX0771,Pharmacological Therapies,-0.889865409,0.6757142857142857,0.3703068925872516
NCX0772,Pharmacological Therapies,-0.432595999,0.5855714285714285,0.4013629876643169
NCX0773,Pharmacological Therapies,1.770671770180621,0.186,0.3255408597878146
NCX0774,Pharmacological Therapies,-0.253948748,0.556,0.4060656798562935
NCX0775,Pharmacological Therapies,0.6874938838769449,0.3628571428571429,0.3961002585950463
NCX0776,Pharmacological Therapies,0.065470981,0.4877142857142857,0.413064724
NCX0777,Pharmacological Therapies,-0.787795487,0.6547142857142857,0.4032627727979731
NCX0778,Pharmacological Therapies,1.543822805,0.2128571428571429,0.3717870468363896
NCX0779,Pharmacological Therapies,-1.337466105,0.7575714285714286,0.3507509372469442
NCX0780,Pharmacological Therapies,0.3993917260745831,0.4104285714285714,0.3898334862915686
NCX0781,Pharmacological Therapies,-0.386680699,0.5805714285714285,0.4046199977216961
NCX0782,Pharmacological Therapies,-0.20896002,0.5428571428571428,0.4254926468794631
NCX0783,Pharmacological Therapies,-1.047191375,0.702,0.3877894782013948
NCX0784,Pharmacological Therapies,-1.020835431,0.6952857142857143,0.3628138238253999
NCX0785,Pharmacological Therapies,0.1944830868251462,0.4574285714285714,0.4160049592876209
NCX0786,Pharmacological Therapies,1.637374806593503,0.1971428571428571,0.3432401060631795
NCX0787,Pharmacological Therapies,1.288038592704797,0.2427142857142857,0.3712448520121467
NCX0788,Pharmacological Therapies,-0.816702295,0.6575714285714286,0.3994202000399727
NCX0789,Pharmacological Therapies,0.8143998160510012,0.33,0.4067676604322462
NCX0790,Pharmacological Therapies,-1.061625761,0.704,0.4005061384099171
NCX0791,Pharmacological Therapies,1.196582893322525,0.2647142857142857,0.377502845
NCX0792,Pharmacological Therapies,-0.381784209,0.5815714285714285,0.4271687824604802
NCX0793,Pharmacological Therapies,-0.415982187,0.5788571428571428,0.4042104281393443
NCX0794,Pharmacological Therapies,-0.251315775,0.5575714285714286,0.392605133
NCX0795,Pharmacological Therapies,0.012811304,0.4957142857142857,0.3938115959384801
NCX0796,Pharmacological Therapies,0.2475089458031251,0.4464285714285715,0.4101787272044575
NCX0797,Pharmacological Therapies,1.581719467307046,0.2052857142857143,0.3609267432429018
NCX0798,Pharmacological Therapies,-0.128973076,0.5302857142857142,0.4214029296341544
NCX0799,Pharmacological Therapies,-1.076430689,0.7054285714285714,0.375896432
NCX0800,Pharmacological Therapies,-1.028368386,0.6998571428571428,0.396803394
NCX0801,Pharmacological Therapies,0.8022776372022449,0.3302857142857143,0.4052363076589091
NCX0802,Pharmacological Therapies,0.2938536257769847,0.4475714285714286,0.4090508224747871
NCX0803,Pharmacological Therapies,0.1889077204742599,0.4615714285714286,0.4146238288750682
NCX0804,Pharmacological Therapies,1.106975060587412,0.278,0.3880532658763657
NCX0805,Pharmacological Therapies,0.6525462823346224,0.3622857142857143,0.3791431317537757
NCX0806,Pharmacological Therapies,1.637948569987915,0.2058571428571428,0.3533502209546618
NCX0807,Pharmacological Therapies,0.6070911130174301,0.3692857142857143,0.4000838398588357
NCX0808,Pharmacological Therapies,-1.135098809,0.7155714285714285,0.396259375
NCX0809,Pharmacological Therapies,0.1307577969585434,0.47,0.4113490336846345
NCX0810,Pharmacological Therapies,-0.872559852,0.6715714285714286,0.3915171284685065
NCX0811,Pharmacological Therapies,-0.184007423,0.5427142857142857,0.4145162430803374
NCX0812,Pharmacological Therapies,0.1693153263883903,0.4594285714285714,0.4147036328883891
NCX0813,Pharmacological Therapies,-1.946622618,0.8452857142857143,0.3107552914306783
NCX0814,Pharmacological Therapies,1.765066836544084,0.1811428571428571,0.3292536492714348
NCX0815,Pharmacological Therapies,0.786982857,0.3401428571428571,0.393657351
NCX0816,Pharmacological Therapies,0.988480431,0.291,0.3899538176709503
NCX0817,Pharmacological Therapies,-1.50127692,0.7725714285714286,0.3594797375425766
NCX0818,Pharmacological Therapies,-0.069590305,0.5097142857142857,0.4158976822454209
NCX0819,Pharmacological Therapies,0.3217492438015719,0.4328571428571429,0.4127565059053613
NCX0820,Pharmacological Therapies,0.1213268715205626,0.4822857142857143,0.400031088
NCX0821,Pharmacological Therapies,1.149066170824337,0.2777142857142857,0.3912219928284714
NCX0822,Pharmacological Therapies,-1.133525013,0.7192857142857143,0.3613989323436736
NCX0823,Pharmacological Therapies,1.080708188179553,0.2872857142857143,0.3915402961980457
NCX0824,Pharmacological Therapies,1.494057232572641,0.223,0.3637718230339229
NCX0825,Pharmacological Therapies,-2.027326725,0.8455714285714285,0.3338768355326641
NCX0826,Pharmacological Therapies,-1.692274484,0.8061428571428572,0.3497518473371738
NCX0827,Pharmacological Therapies,-1.117000855,0.7131428571428572,0.3741957455939698
NCX0828,Pharmacological Therapies,1.946102701483909,0.161,0.3224308930156511
NCX0829,Pharmacological Therapies,0.4285329501716881,0.4171428571428571,0.4106269996262014
NCX0830,Pharmacological Therapies,1.738277347572528,0.1935714285714286,0.3131880635232052
NCX0831,Pharmacological Therapies,1.754535087143745,0.1834285714285714,0.3478145631582374
NCX0832,Pharmacological Therapies,-0.115545695,0.5205714285714286,0.4209365217921568
NCX0833,Pharmacological Therapies,0.8527855284701154,0.3274285714285714,0.3954131495557143
NCX0834,Pharmacological Therapies,1.235823554230441,0.2542857142857143,0.3542010766825596
NCX0835,Pharmacological Therapies,0.4344009765197435,0.4077142857142857,0.3961852173937129
NCX0836,Pharmacological Therapies,0.7103869985734719,0.3478571428571429,0.3750837244258582
NCX0837,Pharmacological Therapies,0.156686573,0.4564285714285714,0.4161380650871013
NCX0838,Pharmacological Therapies,-0.262930464,0.5537142857142857,0.4124142184061917
NCX0839,Pharmacological Therapies,-0.516031371,0.6045714285714285,0.4015197255230195
NCX0840,Pharmacological Therapies,0.2659486537978234,0.4511428571428571,0.398445212
NCX0841,Pharmacological Therapies,1.68712971,0.1974285714285714,0.3276107166340412
NCX0842,Pharmacological Therapies,-0.731364102,0.6454285714285715,0.4016692307105804
NCX0843,Pharmacological Therapies,-1.857046582,0.825,0.3379790314116655
NCX0844,Pharmacological Therapies,0.038184982,0.485,0.4205048369532779
NCX0845,Pharmacological Therapies,0.11458346,0.4645714285714286,0.4126502094750855
NCX0846,Pharmacological Therapies,-0.293489152,0.5615714285714286,0.4184649958240804
NCX0847,Pharmacological Therapies,0.4790015264586525,0.4034285714285714,0.3906423199687838
NCX0848,Pharmacological Therapies,-0.834889257,0.6631428571428571,0.4100763182972568
NCX0849,Pharmacological Therapies,1.270730661262724,0.2538571428571428,0.3742310591395593
NCX0850,Pharmacological Therapies,-0.453335878,0.5824285714285714,0.4125019869926977
NCX0851,Pharmacological Therapies,-1.121416399,0.7095714285714285,0.3888199854123657
NCX0852,Pharmacological Therapies,0.4192962404316532,0.4117142857142857,0.3929313436545839
NCX0853,Physiological Adaptation,-0.964042411,0.6851428571428572,0.3896018248025314
NCX0854,Physiological Adaptation,0.8816737905223252,0.3182857142857143,0.372910203
NCX0855,Physiological Adaptation,-0.321026643,0.5665714285714286,0.4232458269823764
NCX0856,Physiological Adaptation,1.324471597115731,0.2474285714285714,0.37212666
NCX0857,Physiological Adaptation,-1.935453046,0.8358571428571429,0.3083148364473963
NCX0858,Physiological Adaptation,-1.33341892,0.7507142857142857,0.3799394240849469
NCX0859,Physiological Adaptation,0.8300426374274248,0.3351428571428571,0.3909039213485782
NCX0860,Physiological Adaptation,1.032563558,0.2975714285714286,0.3938805921918538
NCX0861,Physiological Adaptation,-0.324100752,0.5625714285714286,0.4011502205436843
NCX0862,Physiological Adaptation,-0.045778927,0.5035714285714286,0.4148215836315864
NCX0863,Physiological Adaptation,-0.414640806,0.5834285714285714,0.4027596064156806
NCX0864,Physiological Adaptation,-0.869653949,0.6675714285714286,0.3973590632455141
NCX0865,Physiological Adaptation,0.503077759,0.3914285714285714,0.4021809214488144
NCX0866,Physiological Adaptation,-1.154577751,0.7262857142857143,0.3705871042035448
NCX0867,Physiological Adaptation,-0.738951578,0.636,0.4201200778979703
NCX0868,Physiological Adaptation,-0.811182867,0.6598571428571428,0.3776334724192043
NCX0869,Physiological Adaptation,-0.304038128,0.5608571428571428,0.4249961330572033
NCX0870,Physiological Adaptation,-0.092373292,0.5167142857142857,0.4155354236188102
NCX0871,Physiological Adaptation,0.1461400818299452,0.4718571428571429,0.4266008988302008
NCX0872,Physiological Adaptation,0.4287658090698502,0.411,0.4119696216700695
NCX0873,Physiological Adaptation,-1.066671408,0.702,0.3848613030768211
NCX0874,Physiological Adaptation,-0.621561587,0.6194285714285714,0.4022830591457489
NCX0875,Physiological Adaptation,0.3946588922688184,0.4134285714285714,0.4027985502139981
NCX0876,Physiological Adaptation,-0.118326149,0.5181428571428571,0.397621212
NCX0877,Physiological Adaptation,-2.182359977,0.8645714285714285,0.3114700902560106
NCX0878,Physiological Adaptation,-0.102891611,0.5108571428571429,0.425488511
NCX0879,Physiological Adaptation,0.1542326054037532,0.4684285714285714,0.4177088725617967
NCX0880,Physiological Adaptation,1.437466843596718,0.2335714285714286,0.3646321698550563
NCX0881,Physiological Adaptation,1.280951920118492,0.2532857142857143,0.3700503715805203
NCX0882,Physiological Adaptation,0.231607782,0.4492857142857143,0.4153672458321883
NCX0883,Physiological Adaptation,-1.829770148,0.8228571428571428,0.3373543747200146
NCX0884,Physiological Adaptation,-0.963284364,0.687,0.376015342
NCX0885,Physiological Adaptation,-0.420634843,0.583,0.413960415
NCX0886,Physiological Adaptation,0.3845052782713921,0.4164285714285714,0.4201460299084748
NCX0887,Physiological Adaptation,0.019265329,0.5047142857142857,0.4143466994875247
NCX0888,Physiological Adaptation,-0.682185433,0.6395714285714286,0.409422033
NCX0889,Physiological Adaptation,0.4102999928718829,0.4117142857142857,0.4166132561760571
NCX0890,Physiological Adaptation,-1.011727082,0.6978571428571428,0.3964765131715648
NCX0891,Physiological Adaptation,-0.766527172,0.6607142857142857,0.3963918796358402
NCX0892,Physiological Adaptation,0.042355816,0.4914285714285714,0.4079302991826035
NCX0893,Physiological Adaptation,-1.46851268,0.7702857142857142,0.340189921
NCX0894,Physiological Adaptation,-0.489915619,0.5918571428571429,0.3919784729415349
NCX0895,Physiological Adaptation,-0.624428576,0.6254285714285714,0.4041303260772528
NCX0896,Physiological Adaptation,-0.607514122,0.6137142857142858,0.405440244
NCX0897,Physiological Adaptation,-1.272923072,0.7425714285714285,0.3877318818825447
NCX0898,Physiological Adaptation,0.9918930703458126,0.3041428571428572,0.3809933657396164
NCX0899,Physiological Adaptation,0.3845538626798488,0.4055714285714286,0.4049259636573043
NCX0900,Physiological Adaptation,0.1468726751879557,0.4642857142857143,0.4091280952513883
NCX0901,Physiological Adaptation,0.2744731300971219,0.4445714285714286,0.416308469
NCX0902,Physiological Adaptation,0.5456641719343108,0.3851428571428571,0.397460913
NCX0903,Physiological Adaptation,-0.50169581,0.6048571428571429,0.3985183291165958
